Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Control_S1_counts,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-186763,"Downstream signal transduction",22,37,0.00236724248240563,0.03690814884204958,0.1958970977001093,16,16,0.0010666666666666667,1.0,9606,Homo sapiens,"ENSG00000126561;ENSG00000197461;ENSG00000177885;ENSG00000115904;ENSG00000197122;ENSG00000124181;ENSG00000099942;ENSG00000133703;ENSG00000115415;ENSG00000071051;ENSG00000173757;ENSG00000168610;ENSG00000051382;ENSG00000145715;ENSG00000121879;ENSG00000213281;ENSG00000107263;ENSG00000179295;ENSG00000145675;ENSG00000166888","","R-HSA-1524182;R-HSA-186819;R-HSA-382052;R-HSA-382055;R-HSA-186826;R-HSA-380780;R-HSA-380782;R-HSA-186798;R-HSA-1524186;R-HSA-382056;R-HSA-186765;R-HSA-382058;R-HSA-186834;R-HSA-186800;R-HSA-186778;R-HSA-186780"
R-HSA-446388,"Regulation of cytoskeletal remodeling and cell spreading by IPP complex components",6,8,5.118362124120282E-4,0.038509337281435935,0.2037927760557406,4,5,3.333333333333333E-4,1.0,9606,Homo sapiens,"ENSG00000169756;ENSG00000129675;ENSG00000148484;ENSG00000072110;ENSG00000089159;ENSG00000188677","","R-HSA-430311;R-HSA-430308;R-HSA-432946;R-HSA-446322"
R-HSA-432040,"Vasopressin regulates renal water homeostasis via Aquaporins",14,53,0.0033909149072296864,0.03907976164589522,0.20620321291981183,9,15,0.001,1.0,9606,Homo sapiens,"ENSG00000121281;ENSG00000174021;ENSG00000108946;ENSG00000188191;ENSG00000172354;ENSG00000069966;ENSG00000005249;ENSG00000103769;ENSG00000138031;ENSG00000078369;ENSG00000127920;ENSG00000142875;ENSG00000087460","","R-HSA-163617;R-HSA-111925;R-HSA-432195;R-HSA-422320;R-HSA-8951727;R-HSA-432188;R-HSA-164377;R-HSA-432237;R-HSA-432232"
R-HSA-74217,"Purine salvage",10,45,0.0028790786948176585,0.03919635193112148,0.20621189256431655,10,12,8.0E-4,-1.0,9606,Homo sapiens,"ENSG00000198805;ENSG00000156136;ENSG00000196839;ENSG00000137198;ENSG00000156110;ENSG00000114956;ENSG00000116337;ENSG00000198931;ENSG00000165704;ENSG00000100938","","R-HSA-74241;R-HSA-112033;R-HSA-112034;R-HSA-74213;R-HSA-109671;R-HSA-74215;R-HSA-109624;R-HSA-514604;R-HSA-74207;R-HSA-76590"
R-HSA-1912420,"Pre-NOTCH Processing in Golgi",11,23,0.001471529110684581,0.039352814546540354,0.20642967630553624,8,8,5.333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000175582;ENSG00000100060;ENSG00000086598;ENSG00000110080;ENSG00000064225;ENSG00000126091;ENSG00000086062;ENSG00000074370;ENSG00000174437;ENSG00000071537;ENSG00000140564","","R-HSA-1912382;R-HSA-1912379;R-HSA-1912378;R-HSA-1912372;R-HSA-1912374;R-HSA-1912369;R-HSA-1912352;R-HSA-1912355"
R-HSA-159230,"Transport of the SLBP Dependant Mature mRNA",26,40,0.0025591810620601407,0.04044107615937756,0.21151979775487856,3,3,2.0E-4,-1.0,9606,Homo sapiens,"ENSG00000110713;ENSG00000093000;ENSG00000108559;ENSG00000153201;ENSG00000125450;ENSG00000069248;ENSG00000155561;ENSG00000047410;ENSG00000113569;ENSG00000136937;ENSG00000111581;ENSG00000151247;ENSG00000162231;ENSG00000138750;ENSG00000030066;ENSG00000102900;ENSG00000157020;ENSG00000132182;ENSG00000095319;ENSG00000183684;ENSG00000101146;ENSG00000126883;ENSG00000163950;ENSG00000094914","","R-HSA-77587;R-HSA-159046;R-HSA-159050"
R-HSA-3214815,"HDACs deacetylate histones",32,63,0.004030710172744722,0.040807481486041144,0.21281576100569133,5,5,3.333333333333333E-4,1.0,9606,Homo sapiens,"ENSG00000158406;ENSG00000177565;ENSG00000180596;ENSG00000180573;ENSG00000147099;ENSG00000064961;ENSG00000135365;ENSG00000171720;ENSG00000197903;ENSG00000124635;ENSG00000054267;ENSG00000032219;ENSG00000111707;ENSG00000084093;ENSG00000102054;ENSG00000196591;ENSG00000149480;ENSG00000196498;ENSG00000004487;ENSG00000150459;ENSG00000167491;ENSG00000111642;ENSG00000170004;ENSG00000116478;ENSG00000174744;ENSG00000101849;ENSG00000158373;ENSG00000233822;ENSG00000141027;ENSG00000162521","","R-HSA-3777129;R-HSA-3782637;R-HSA-3782655;R-HSA-9679787;R-HSA-3769447"
R-HSA-3301854,"Nuclear Pore Complex (NPC) Disassembly",23,42,0.002687140115163148,0.04136613797942844,0.21457805326586696,2,2,1.3333333333333334E-4,-1.0,9606,Homo sapiens,"ENSG00000093000;ENSG00000110713;ENSG00000108559;ENSG00000153201;ENSG00000125450;ENSG00000069248;ENSG00000155561;ENSG00000047410;ENSG00000113569;ENSG00000151414;ENSG00000111581;ENSG00000138750;ENSG00000030066;ENSG00000119408;ENSG00000157020;ENSG00000102900;ENSG00000132182;ENSG00000095319;ENSG00000101146;ENSG00000126883;ENSG00000094914","","R-HSA-2990880;R-HSA-2990882"
R-HSA-1236394,"Signaling by ERBB4",27,82,0.005246321177223289,0.04149893414665729,0.21457805326586696,28,52,0.0034666666666666665,1.0,9606,Homo sapiens,"ENSG00000151694;ENSG00000126561;ENSG00000177885;ENSG00000162736;ENSG00000115904;ENSG00000197122;ENSG00000133703;ENSG00000080815;ENSG00000150991;ENSG00000138798;ENSG00000113140;ENSG00000170315;ENSG00000117362;ENSG00000160691;ENSG00000123933;ENSG00000221983;ENSG00000121879;ENSG00000143947;ENSG00000123124;ENSG00000213281;ENSG00000145675;ENSG00000078747;ENSG00000141027;ENSG00000055208","","R-HSA-1254291;R-HSA-1254290;R-HSA-8954185;R-HSA-9612440;R-HSA-8954179;R-HSA-1251992;R-HSA-8954182;R-HSA-1977296;R-HSA-1251997;R-HSA-1250370;R-HSA-1253319;R-HSA-1253321;R-HSA-1250383;R-HSA-1254285;R-HSA-1253325;R-HSA-1250380;R-HSA-1250353;R-HSA-9612278;R-HSA-1250357;R-HSA-1253300;R-HSA-9612277;R-HSA-9612219;R-HSA-1253282;R-HSA-9612448;R-HSA-8954224;R-HSA-1977959;R-HSA-1252013;R-HSA-1250348"
R-HSA-159234,"Transport of Mature mRNAs Derived from Intronless Transcripts",32,47,0.0030070377479206652,0.041587470477052815,0.21457805326586696,9,9,6.0E-4,-1.0,9606,Homo sapiens,"ENSG00000093000;ENSG00000071894;ENSG00000136937;ENSG00000119203;ENSG00000145216;ENSG00000162231;ENSG00000138750;ENSG00000102900;ENSG00000095319;ENSG00000110713;ENSG00000108559;ENSG00000153201;ENSG00000125450;ENSG00000069248;ENSG00000136709;ENSG00000155561;ENSG00000047410;ENSG00000113569;ENSG00000111581;ENSG00000151247;ENSG00000030066;ENSG00000157020;ENSG00000132182;ENSG00000165934;ENSG00000183684;ENSG00000101146;ENSG00000125755;ENSG00000126883;ENSG00000163950;ENSG00000094914","","R-HSA-77587;R-HSA-158481;R-HSA-159046;R-HSA-158484;R-HSA-159050;R-HSA-158441;R-HSA-77594;R-HSA-158447;R-HSA-111439"
R-HSA-428157,"Sphingolipid metabolism",35,221,0.014139475367882277,0.041623836419465834,0.21457805326586696,41,80,0.005333333333333333,1.0,9606,Homo sapiens,"ENSG00000129103;ENSG00000104763;ENSG00000090054;ENSG00000049860;ENSG00000139624;ENSG00000078124;ENSG00000177628;ENSG00000172057;ENSG00000198964;ENSG00000110048;ENSG00000126091;ENSG00000064601;ENSG00000166311;ENSG00000143418;ENSG00000101558;ENSG00000100422;ENSG00000054983;ENSG00000128699;ENSG00000176170;ENSG00000102393;ENSG00000070610;ENSG00000124164;ENSG00000177076;ENSG00000115825;ENSG00000133275;ENSG00000170266;ENSG00000003056;ENSG00000197746;ENSG00000113163;ENSG00000100299;ENSG00000100596;ENSG00000205639;ENSG00000103222;ENSG00000105287;ENSG00000144455","","R-HSA-9840470;R-HSA-1861788;R-HSA-9695890;R-HSA-1614362;R-HSA-1605595;R-HSA-1605724;R-HSA-429698;R-HSA-429699;R-HSA-9840795;R-HSA-1606807;R-HSA-1605591;R-HSA-1606602;R-HSA-429714;R-HSA-9842115;R-HSA-9840833;R-HSA-9840334;R-HSA-1605632;R-HSA-1614336;R-HSA-2248891;R-HSA-428127;R-HSA-428185;R-HSA-9843721;R-HSA-1605624;R-HSA-429798;R-HSA-428262;R-HSA-9840884;R-HSA-429732;R-HSA-9840949;R-HSA-429730;R-HSA-1638845;R-HSA-428205;R-HSA-1605736;R-HSA-1606312;R-HSA-9841189;R-HSA-9845538;R-HSA-429683;R-HSA-428273;R-HSA-429694;R-HSA-1606564;R-HSA-1605797;R-HSA-9840488"
R-HSA-9031628,"NGF-stimulated transcription",13,56,0.003582853486884197,0.04193929632338637,0.2155848068886967,18,37,0.0024666666666666665,1.0,9606,Homo sapiens,"ENSG00000100393;ENSG00000140262;ENSG00000115738;ENSG00000118515;ENSG00000118260;ENSG00000116604;ENSG00000115966;ENSG00000104903;ENSG00000111642;ENSG00000170345;ENSG00000084093;ENSG00000079805","","R-HSA-9620723;R-HSA-9031624;R-HSA-9612534;R-HSA-9613460;R-HSA-9612501;R-HSA-9621054;R-HSA-9619838;R-HSA-111916;R-HSA-9612509;R-HSA-9613213;R-HSA-9612514;R-HSA-9613219;R-HSA-9031610;R-HSA-9612516;R-HSA-9613476;R-HSA-9613451;R-HSA-9031575;R-HSA-9620717"
R-HSA-159227,"Transport of the SLBP independent Mature mRNA",25,39,0.0024952015355086373,0.04230020945561891,0.21681878789537234,3,3,2.0E-4,-1.0,9606,Homo sapiens,"ENSG00000093000;ENSG00000110713;ENSG00000108559;ENSG00000153201;ENSG00000125450;ENSG00000069248;ENSG00000155561;ENSG00000047410;ENSG00000113569;ENSG00000136937;ENSG00000111581;ENSG00000151247;ENSG00000162231;ENSG00000138750;ENSG00000030066;ENSG00000157020;ENSG00000102900;ENSG00000132182;ENSG00000095319;ENSG00000183684;ENSG00000101146;ENSG00000126883;ENSG00000094914","","R-HSA-158481;R-HSA-158484;R-HSA-111439"
R-HSA-9616222,"Transcriptional regulation of granulopoiesis",29,70,0.004478566858605247,0.042822136192877475,0.21724314912562528,17,27,0.0018,1.0,9606,Homo sapiens,"ENSG00000158406;ENSG00000179348;ENSG00000180596;ENSG00000180573;ENSG00000114126;ENSG00000067955;ENSG00000132475;ENSG00000138795;ENSG00000118058;ENSG00000197903;ENSG00000168610;ENSG00000124635;ENSG00000163041;ENSG00000101412;ENSG00000124795;ENSG00000100393;ENSG00000198176;ENSG00000118260;ENSG00000066336;ENSG00000105968;ENSG00000151702;ENSG00000186350;ENSG00000119535;ENSG00000158373;ENSG00000233822;ENSG00000124762","","R-HSA-9622386;R-HSA-9616243;R-HSA-9616214;R-HSA-9618582;R-HSA-9617207;R-HSA-8865505;R-HSA-9618586;R-HSA-9618584;R-HSA-9617209;R-HSA-9624668;R-HSA-9634429;R-HSA-9634433;R-HSA-9617217;R-HSA-9617194;R-HSA-9617067;R-HSA-9617064;R-HSA-9634445"
R-HSA-111996,"Ca-dependent events",17,48,0.003071017274472169,0.04300302710828152,0.21724314912562528,26,27,0.0018,1.0,9606,Homo sapiens,"ENSG00000100030;ENSG00000121281;ENSG00000173020;ENSG00000110931;ENSG00000108946;ENSG00000118260;ENSG00000188191;ENSG00000198668;ENSG00000116711;ENSG00000005249;ENSG00000145349;ENSG00000143933;ENSG00000182481;ENSG00000172915;ENSG00000138031;ENSG00000160014;ENSG00000163932;ENSG00000142875;ENSG00000183943","","R-HSA-9618834;R-HSA-111881;R-HSA-111883;R-HSA-74448;R-HSA-111956;R-HSA-111898;R-HSA-112282;R-HSA-9668558;R-HSA-111966;R-HSA-442725;R-HSA-111970;R-HSA-9619127;R-HSA-9619125;R-HSA-8951727;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111916;R-HSA-111919;R-HSA-111925;R-HSA-111924;R-HSA-111930;R-HSA-442749;R-HSA-9617583;R-HSA-9618863;R-HSA-444792"
R-HSA-9013148,"CDC42 GTPase cycle",70,159,0.01017274472168906,0.043097324953793426,0.21724314912562528,6,6,4.0E-4,1.0,9606,Homo sapiens,"ENSG00000186716;ENSG00000023892;ENSG00000175220;ENSG00000049245;ENSG00000180370;ENSG00000137942;ENSG00000173327;ENSG00000132694;ENSG00000196914;ENSG00000205726;ENSG00000102606;ENSG00000164691;ENSG00000089820;ENSG00000126777;ENSG00000160410;ENSG00000134909;ENSG00000108262;ENSG00000107099;ENSG00000126217;ENSG00000070831;ENSG00000071205;ENSG00000031003;ENSG00000180448;ENSG00000111348;ENSG00000015285;ENSG00000075785;ENSG00000099331;ENSG00000072274;ENSG00000159842;ENSG00000139132;ENSG00000120802;ENSG00000124126;ENSG00000186517;ENSG00000141522;ENSG00000186635;ENSG00000140750;ENSG00000242247;ENSG00000092531;ENSG00000127084;ENSG00000135905;ENSG00000115935;ENSG00000047365;ENSG00000147251;ENSG00000134215;ENSG00000158985;ENSG00000159314;ENSG00000079482;ENSG00000143776;ENSG00000123329;ENSG00000143815;ENSG00000187239;ENSG00000149357;ENSG00000017797;ENSG00000145675;ENSG00000184922;ENSG00000129675;ENSG00000107863;ENSG00000146192;ENSG00000149182;ENSG00000198752;ENSG00000148175;ENSG00000145819;ENSG00000139436;ENSG00000139117;ENSG00000089639;ENSG00000145703;ENSG00000149269;ENSG00000120063;ENSG00000100592;ENSG00000140575","","R-HSA-9013161;R-HSA-9692800;R-HSA-9692809;R-HSA-9013157;R-HSA-9013159;R-HSA-9013158"
R-HSA-5654708,"Downstream signaling of activated FGFR3",11,35,0.0022392834293026233,0.043230660110283294,0.21724314912562528,19,23,0.0015333333333333334,1.0,9606,Homo sapiens,"ENSG00000177885;ENSG00000115904;ENSG00000160691;ENSG00000121879;ENSG00000124181;ENSG00000133703;ENSG00000213281;ENSG00000179295;ENSG00000145675","","R-HSA-5654646;R-HSA-5654647;R-HSA-5654709;R-HSA-5654643;R-HSA-5654640;R-HSA-5654416;R-HSA-5654224;R-HSA-5654641;R-HSA-5654705;R-HSA-177931;R-HSA-5654631;R-HSA-5654148;R-HSA-8941628;R-HSA-5654625;R-HSA-5654222;R-HSA-5654637;R-HSA-5654413;R-HSA-5654634;R-HSA-5654633"
R-HSA-5654716,"Downstream signaling of activated FGFR4",11,36,0.0023032629558541267,0.043230660110283294,0.21724314912562528,19,23,0.0015333333333333334,1.0,9606,Homo sapiens,"ENSG00000177885;ENSG00000115904;ENSG00000160691;ENSG00000121879;ENSG00000124181;ENSG00000133703;ENSG00000213281;ENSG00000179295;ENSG00000145675","","R-HSA-5654423;R-HSA-8941613;R-HSA-5654163;R-HSA-177931;R-HSA-5654655;R-HSA-5654428;R-HSA-5654717;R-HSA-5654426;R-HSA-5654714;R-HSA-5654425;R-HSA-5654169;R-HSA-5654662;R-HSA-5654663;R-HSA-5654151;R-HSA-5654658;R-HSA-5654659;R-HSA-5654669;R-HSA-5654667;R-HSA-5654664"
R-HSA-5654696,"Downstream signaling of activated FGFR2",11,42,0.002687140115163148,0.043230660110283294,0.21724314912562528,19,23,0.0015333333333333334,1.0,9606,Homo sapiens,"ENSG00000177885;ENSG00000115904;ENSG00000160691;ENSG00000121879;ENSG00000124181;ENSG00000133703;ENSG00000213281;ENSG00000179295;ENSG00000145675","","R-HSA-5654614;R-HSA-5654615;R-HSA-5654612;R-HSA-5654608;R-HSA-5654622;R-HSA-177931;R-HSA-5654620;R-HSA-5654618;R-HSA-5654406;R-HSA-5654407;R-HSA-5654404;R-HSA-5654402;R-HSA-5654147;R-HSA-5654159;R-HSA-5654607;R-HSA-8941618;R-HSA-5654701;R-HSA-5654157;R-HSA-5654697"
R-HSA-5654687,"Downstream signaling of activated FGFR1",11,42,0.002687140115163148,0.043230660110283294,0.21724314912562528,19,24,0.0016,1.0,9606,Homo sapiens,"ENSG00000177885;ENSG00000115904;ENSG00000160691;ENSG00000121879;ENSG00000124181;ENSG00000133703;ENSG00000213281;ENSG00000179295;ENSG00000145675","","R-HSA-5654582;R-HSA-5654167;R-HSA-5654165;R-HSA-5654591;R-HSA-177931;R-HSA-5654586;R-HSA-5654587;R-HSA-5654392;R-HSA-5654584;R-HSA-5654692;R-HSA-5654596;R-HSA-5654597;R-HSA-5654149;R-HSA-5654594;R-HSA-5654690;R-HSA-5654592;R-HSA-5654573;R-HSA-5654600;R-HSA-8941623"
R-HSA-159231,"Transport of Mature mRNA Derived from an Intronless Transcript",31,46,0.002943058221369162,0.043548415409429116,0.21733488422842107,3,3,2.0E-4,-1.0,9606,Homo sapiens,"ENSG00000093000;ENSG00000071894;ENSG00000136937;ENSG00000119203;ENSG00000145216;ENSG00000162231;ENSG00000138750;ENSG00000102900;ENSG00000095319;ENSG00000110713;ENSG00000108559;ENSG00000153201;ENSG00000125450;ENSG00000069248;ENSG00000136709;ENSG00000155561;ENSG00000047410;ENSG00000113569;ENSG00000111581;ENSG00000151247;ENSG00000030066;ENSG00000157020;ENSG00000132182;ENSG00000165934;ENSG00000183684;ENSG00000101146;ENSG00000125755;ENSG00000126883;ENSG00000094914","","R-HSA-158441;R-HSA-77594;R-HSA-158447"
R-HSA-75892,"Platelet Adhesion to exposed collagen",9,17,0.0010876519513755597,0.04358415455675745,0.21733488422842107,8,8,5.333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000158869;ENSG00000150093;ENSG00000110799;ENSG00000185245;ENSG00000254087;ENSG00000164171;ENSG00000010810;ENSG00000169704;ENSG00000088053","","R-HSA-114577;R-HSA-432295;R-HSA-9822532;R-HSA-114563;R-HSA-210282;R-HSA-9822734;R-HSA-9823065;R-HSA-9822539"
R-HSA-933542,"TRAF6 mediated NF-kB activation",14,30,0.0019193857965451055,0.04361235135018483,0.21733488422842107,4,4,2.666666666666667E-4,1.0,9606,Homo sapiens,"ENSG00000104365;ENSG00000095015;ENSG00000142192;ENSG00000173039;ENSG00000115267;ENSG00000100906;ENSG00000077150;ENSG00000163221;ENSG00000168256;ENSG00000088888;ENSG00000109320;ENSG00000189403;ENSG00000213341;ENSG00000107201","","R-HSA-933530;R-HSA-168166;R-HSA-933528;R-HSA-168140"
R-HSA-8849932,"Synaptic adhesion-like molecules",6,23,0.001471529110684581,0.044203196785488355,0.21898132025473155,4,8,5.333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000132589;ENSG00000075711;ENSG00000105426;ENSG00000142949;ENSG00000133318;ENSG00000137312","","R-HSA-8849908;R-HSA-8849891;R-HSA-8855648;R-HSA-8849882"
R-HSA-9759194,"Nuclear events mediated by NFE2L2",91,144,0.009213051823416507,0.044274689782834976,0.21898132025473155,85,85,0.005666666666666667,-1.0,9606,Homo sapiens,"ENSG00000185627;ENSG00000243955;ENSG00000128272;ENSG00000159377;ENSG00000082701;ENSG00000136810;ENSG00000115233;ENSG00000136930;ENSG00000138798;ENSG00000099341;ENSG00000008018;ENSG00000116044;ENSG00000055130;ENSG00000117450;ENSG00000160211;ENSG00000100387;ENSG00000197170;ENSG00000108344;ENSG00000087191;ENSG00000101182;ENSG00000126067;ENSG00000173692;ENSG00000204264;ENSG00000041357;ENSG00000171552;ENSG00000033050;ENSG00000005339;ENSG00000150991;ENSG00000143106;ENSG00000125818;ENSG00000221983;ENSG00000143947;ENSG00000163931;ENSG00000142657;ENSG00000131467;ENSG00000092010;ENSG00000104687;ENSG00000165916;ENSG00000108846;ENSG00000175166;ENSG00000113558;ENSG00000205220;ENSG00000065833;ENSG00000138413;ENSG00000240065;ENSG00000142168;ENSG00000023909;ENSG00000100567;ENSG00000159352;ENSG00000013275;ENSG00000127922;ENSG00000100764;ENSG00000103035;ENSG00000177156;ENSG00000100393;ENSG00000197461;ENSG00000198431;ENSG00000163902;ENSG00000142507;ENSG00000173039;ENSG00000170315;ENSG00000100519;ENSG00000161011;ENSG00000100911;ENSG00000118705;ENSG00000108671;ENSG00000109320;ENSG00000079999;ENSG00000163636;ENSG00000161057;ENSG00000103222","","R-HSA-9761812;R-HSA-9761815;R-HSA-9761822;R-HSA-9759129;R-HSA-9761818;R-HSA-9759364;R-HSA-9760128;R-HSA-9761844;R-HSA-9762100;R-HSA-9759157;R-HSA-9761846;R-HSA-9762102;R-HSA-9762096;R-HSA-9761841;R-HSA-9762097;R-HSA-9761843;R-HSA-9761852;R-HSA-9761854;R-HSA-9761849;R-HSA-9761828;R-HSA-9759141;R-HSA-9761830;R-HSA-9761825;R-HSA-9759137;R-HSA-9761836;R-HSA-9762093;R-HSA-9762094;R-HSA-9761834;R-HSA-9762091;R-HSA-9759147;R-HSA-9759189;R-HSA-9796055;R-HSA-9796054;R-HSA-9796049;R-HSA-9796048;R-HSA-9760081;R-HSA-9796051;R-HSA-9759186;R-HSA-9760082;R-HSA-9796050;R-HSA-9796061;R-HSA-9796060;R-HSA-9759325;R-HSA-9760094;R-HSA-9796057;R-HSA-9796056;R-HSA-9796059;R-HSA-9796058;R-HSA-9796039;R-HSA-9761858;R-HSA-5631885;R-HSA-9796045;R-HSA-9796044;R-HSA-9796047;R-HSA-9796046;R-HSA-9759176;R-HSA-9796040;R-HSA-9796043;R-HSA-9796042;R-HSA-9796084;R-HSA-9796080;R-HSA-9796082;R-HSA-9759356;R-HSA-9760125;R-HSA-9759358;R-HSA-9760122;R-HSA-9796069;R-HSA-9759332;R-HSA-9796068;R-HSA-9796071;R-HSA-9759334;R-HSA-9760103;R-HSA-9796070;R-HSA-9796065;R-HSA-9796064;R-HSA-9760097;R-HSA-9796067;R-HSA-9760099;R-HSA-9796066;R-HSA-9796077;R-HSA-9796076;R-HSA-9796079;R-HSA-9796072;R-HSA-9796075;R-HSA-9796074"
R-HSA-72202,"Transport of Mature Transcript to Cytoplasm",60,90,0.005758157389635317,0.04430892934920153,0.21898132025473155,13,13,8.666666666666666E-4,-1.0,9606,Homo sapiens,"ENSG00000093000;ENSG00000108349;ENSG00000071894;ENSG00000133226;ENSG00000164609;ENSG00000124193;ENSG00000136937;ENSG00000115875;ENSG00000111196;ENSG00000119203;ENSG00000145216;ENSG00000162231;ENSG00000138750;ENSG00000112081;ENSG00000100227;ENSG00000161547;ENSG00000140829;ENSG00000125450;ENSG00000136709;ENSG00000155561;ENSG00000047410;ENSG00000113569;ENSG00000111786;ENSG00000116754;ENSG00000111581;ENSG00000131652;ENSG00000151247;ENSG00000079134;ENSG00000116350;ENSG00000030066;ENSG00000157020;ENSG00000132182;ENSG00000183684;ENSG00000101146;ENSG00000100650;ENSG00000094914;ENSG00000100296;ENSG00000122068;ENSG00000102900;ENSG00000095319;ENSG00000168438;ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125351;ENSG00000069248;ENSG00000119392;ENSG00000058673;ENSG00000160201;ENSG00000165934;ENSG00000163634;ENSG00000125676;ENSG00000123136;ENSG00000125755;ENSG00000126883;ENSG00000205937;ENSG00000163950;ENSG00000141543","","R-HSA-159046;R-HSA-159050;R-HSA-158441;R-HSA-158447;R-HSA-111439;R-HSA-77587;R-HSA-158481;R-HSA-158484;R-HSA-75097;R-HSA-75096;R-HSA-75098;R-HSA-77594;R-HSA-159101"
R-HSA-381676,"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion",16,50,0.003198976327575176,0.044482939686501216,0.21916173640417538,10,12,8.0E-4,1.0,9606,Homo sapiens,"ENSG00000096433;ENSG00000174021;ENSG00000108946;ENSG00000188191;ENSG00000150995;ENSG00000172354;ENSG00000069966;ENSG00000005249;ENSG00000116473;ENSG00000078369;ENSG00000123104;ENSG00000127920;ENSG00000142875;ENSG00000087460;ENSG00000140575","","R-HSA-381607;R-HSA-381713;R-HSA-422320;R-HSA-381644;R-HSA-381612;R-HSA-381727;R-HSA-9728664;R-HSA-381704;R-HSA-381707;R-HSA-381706"
R-HSA-9028335,"Activated NTRK2 signals through PI3K",3,11,7.037747920665387E-4,0.04471192615603578,0.21916173640417538,2,2,1.3333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000177885;ENSG00000121879;ENSG00000145675","","R-HSA-9028505;R-HSA-9028519"
R-HSA-8851907,"MET activates PI3K/AKT signaling",3,10,6.397952655150352E-4,0.04471192615603578,0.21916173640417538,4,5,3.333333333333333E-4,1.0,9606,Homo sapiens,"ENSG00000177885;ENSG00000121879;ENSG00000145675","","R-HSA-8852019;R-HSA-8851954;R-HSA-8851919;R-HSA-8851933"
R-HSA-203754,"NOSIP mediated eNOS trafficking",1,7,4.478566858605246E-4,0.04584017477870841,0.22305231372895612,2,2,1.3333333333333334E-4,-1.0,9606,Homo sapiens,"ENSG00000142546","","R-HSA-203553;R-HSA-203680"
R-HSA-1483255,"PI Metabolism",44,112,0.007165706973768394,0.04586914369243857,0.22305231372895612,69,89,0.005933333333333333,1.0,9606,Homo sapiens,"ENSG00000163719;ENSG00000105851;ENSG00000107679;ENSG00000241973;ENSG00000141506;ENSG00000112367;ENSG00000171100;ENSG00000078269;ENSG00000139505;ENSG00000132376;ENSG00000171862;ENSG00000078142;ENSG00000165782;ENSG00000143393;ENSG00000109452;ENSG00000166912;ENSG00000052126;ENSG00000106086;ENSG00000145675;ENSG00000168118;ENSG00000144566;ENSG00000100241;ENSG00000103043;ENSG00000176783;ENSG00000168918;ENSG00000211456;ENSG00000006007;ENSG00000196455;ENSG00000119396;ENSG00000150712;ENSG00000040933;ENSG00000115020;ENSG00000051382;ENSG00000011405;ENSG00000150867;ENSG00000121879;ENSG00000171608;ENSG00000186111;ENSG00000180957;ENSG00000100330;ENSG00000032444;ENSG00000143761;ENSG00000087053;ENSG00000165458","","R-HSA-1676185;R-HSA-1675928;R-HSA-1676177;R-HSA-1675921;R-HSA-1676048;R-HSA-1675795;R-HSA-6809325;R-HSA-6809707;R-HSA-6809320;R-HSA-6809975;R-HSA-1676168;R-HSA-1676174;R-HSA-1675776;R-HSA-1676162;R-HSA-1676164;R-HSA-6809720;R-HSA-1675910;R-HSA-1675961;R-HSA-199456;R-HSA-1675836;R-HSA-6809793;R-HSA-1676082;R-HSA-1676203;R-HSA-1675949;R-HSA-6809680;R-HSA-1676206;R-HSA-1676065;R-HSA-6809309;R-HSA-1675939;R-HSA-8870332;R-HSA-1675813;R-HSA-6809944;R-HSA-8871366;R-HSA-6809764;R-HSA-1675994;R-HSA-1675866;R-HSA-1483219;R-HSA-1676124;R-HSA-6810030;R-HSA-6814254;R-HSA-8871373;R-HSA-1483229;R-HSA-1676114;R-HSA-6813740;R-HSA-6810410;R-HSA-1675988;R-HSA-8871370;R-HSA-1676105;R-HSA-1676109;R-HSA-6809778;R-HSA-6809777;R-HSA-8871376;R-HSA-1483087;R-HSA-1483211;R-HSA-6809785;R-HSA-8870489;R-HSA-1676152;R-HSA-1676024;R-HSA-8870499;R-HSA-1675773;R-HSA-6811522;R-HSA-1676145;R-HSA-1676149;R-HSA-1676020;R-HSA-1675883;R-HSA-1676141;R-HSA-1676133;R-HSA-1676005;R-HSA-6810392"
